request_id,user_id,department,team,model_provider,model_name,region,timestamp,tokens_input,tokens_output,total_tokens,cost_usd,latency_ms,status,prompt_category
7077,342,Finance,Product,OpenAI,gpt-3.5-turbo,Asia,2024-09-28 10:25:00,772,732,1504,0.0159,925,success,analysis
7078,367,HR,Data Engineering,Meta,llama-3-8b,EU,2024-10-04 02:49:00,483,1087,1570,0.0381,2285,success,summarization
7079,475,Marketing,Analytics,Google,gemini-pro,EU,2024-08-12 19:29:00,155,823,978,0.0348,1805,success,analysis
7080,326,Marketing,Research,Meta,llama-3-8b,US,2024-06-10 01:13:00,1007,884,1891,0.0701,2356,success,coding
7081,81,IT,Product,Meta,llama-3-70b,Asia,2024-11-11 03:07:00,1484,37,1521,0.0362,2322,success,summarization
7082,227,Marketing,Research,OpenAI,gpt-4o-mini,Asia,2024-09-19 17:00:00,1130,1188,2318,0.099,3388,success,search
7083,116,IT,Research,Meta,llama-3-8b,EU,2024-06-03 22:15:00,1099,216,1315,0.0644,1832,success,search
7084,414,Sales,Analytics,Anthropic,claude-3-opus,Asia,2024-06-13 09:17:00,1063,844,1907,0.0199,1286,success,chat
7085,54,Sales,Data Engineering,Anthropic,claude-3-opus,US,2024-04-20 23:29:00,227,1014,1241,0.0547,3383,success,chat
7086,434,Sales,Product,OpenAI,gpt-3.5-turbo,US,2024-04-10 13:13:00,116,573,689,0.0079,2646,success,analysis
7087,89,HR,Product,Anthropic,claude-3-haiku,US,2024-05-16 09:09:00,776,1099,1875,0.0427,2336,success,chat
7088,281,Finance,Analytics,Meta,llama-3-70b,US,2024-02-05 19:31:00,1408,976,2384,0.028,2693,success,search
7089,174,Operations,Product,Google,gemini-flash,Asia,2024-11-23 16:38:00,1186,584,1770,0.0256,2672,success,summarization
7090,130,Finance,Support,Google,gemini-pro,US,2024-06-26 05:08:00,686,236,922,0.0452,203,success,search
7091,290,HR,Support,OpenAI,gpt-4o-mini,US,2024-05-30 22:34:00,1113,1076,2189,0.0543,1960,success,analysis
7092,200,Finance,Support,Meta,llama-3-8b,Asia,2024-11-18 13:32:00,1275,596,1871,0.0681,1063,success,search
7093,374,HR,Product,Meta,llama-3-70b,EU,2024-10-12 22:41:00,887,440,1327,0.0506,3288,success,search
7094,212,Operations,Research,Anthropic,claude-3-opus,Asia,2024-09-19 08:49:00,473,184,657,0.0084,2298,success,analysis
7095,189,Sales,Analytics,Meta,llama-3-70b,EU,2024-02-08 16:37:00,1265,910,2175,0.032,2688,success,chat
7096,401,HR,Support,OpenAI,gpt-4o-mini,Asia,2024-11-26 15:12:00,221,400,621,0.0241,1263,success,chat
7097,416,Operations,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-03-18 15:26:00,851,285,1136,0.0488,3011,success,chat
7098,348,HR,Analytics,Meta,llama-3-70b,EU,2024-03-08 11:17:00,378,947,1325,0.0535,1262,success,summarization
7099,351,Marketing,Product,Meta,llama-3-8b,US,2024-09-21 15:36:00,1011,853,1864,0.0734,348,success,summarization
7100,286,IT,Product,Anthropic,claude-3-opus,EU,2024-07-30 12:45:00,794,337,1131,0.0463,3390,success,chat
7101,198,Finance,Product,Meta,llama-3-8b,US,2024-11-05 21:11:00,1050,790,1840,0.0702,2557,success,summarization
7102,448,Sales,Data Engineering,Anthropic,claude-3-haiku,EU,2024-05-02 19:58:00,129,166,295,0.0039,718,success,analysis
7103,180,HR,Support,Google,gemini-flash,US,2024-03-15 11:30:00,1280,1186,2466,0.0266,2577,success,search
7104,354,Finance,Product,Anthropic,claude-3-opus,EU,2024-08-13 12:50:00,170,360,530,0.006,1261,error,search
7105,153,Operations,Product,OpenAI,gpt-3.5-turbo,US,2024-06-19 04:09:00,1381,1129,2510,0.0855,2767,success,coding
7106,126,Operations,Research,Anthropic,claude-3-opus,Asia,2024-05-30 11:13:00,1389,66,1455,0.0639,1781,error,chat
7107,7,Operations,Research,Google,gemini-pro,US,2024-05-23 10:22:00,846,315,1161,0.046,2367,success,analysis
7108,484,Marketing,Analytics,Meta,llama-3-8b,EU,2024-12-19 06:33:00,265,710,975,0.0373,1912,success,coding
7109,181,Finance,Research,Meta,llama-3-8b,EU,2024-05-19 09:35:00,92,1146,1238,0.0519,1744,success,search
7110,125,Operations,Support,Anthropic,claude-3-opus,US,2024-12-17 09:48:00,1288,988,2276,0.0718,3068,success,analysis
7111,474,Sales,Product,Anthropic,claude-3-opus,Asia,2024-09-09 03:03:00,1178,266,1444,0.059,257,success,coding
7112,117,Operations,Support,Meta,llama-3-8b,US,2024-12-26 20:51:00,957,990,1947,0.0831,3000,success,chat
7113,265,Sales,Product,Meta,llama-3-70b,EU,2024-11-24 20:41:00,935,89,1024,0.0453,927,success,analysis
7114,245,Finance,Data Engineering,Google,gemini-flash,Asia,2024-09-09 19:59:00,1253,505,1758,0.0607,3071,success,summarization
7115,383,IT,Product,Anthropic,claude-3-haiku,Asia,2024-10-07 06:00:00,687,678,1365,0.0244,1729,success,analysis
7116,199,Finance,Research,OpenAI,gpt-3.5-turbo,EU,2024-03-03 20:43:00,1039,833,1872,0.0787,2364,success,analysis
7117,129,HR,Research,OpenAI,gpt-3.5-turbo,EU,2024-04-01 18:41:00,69,1113,1182,0.0566,838,success,search
7118,247,HR,Support,Meta,llama-3-70b,Asia,2024-08-14 15:57:00,606,226,832,0.0267,2825,error,coding
7119,107,Marketing,Product,Meta,llama-3-70b,US,2024-10-04 04:03:00,787,821,1608,0.0485,296,success,analysis
7120,422,HR,Research,Meta,llama-3-70b,EU,2024-12-24 10:45:00,830,773,1603,0.0372,1283,success,coding
7121,422,Marketing,Analytics,Meta,llama-3-70b,EU,2024-07-20 01:00:00,1280,461,1741,0.0749,2474,success,analysis
7122,107,IT,Research,Anthropic,claude-3-opus,US,2024-06-14 22:50:00,528,457,985,0.0275,3409,success,summarization
7123,63,IT,Data Engineering,Google,gemini-flash,EU,2024-03-05 12:55:00,907,671,1578,0.0246,3214,success,search
7124,475,Marketing,Product,Google,gemini-flash,Asia,2024-01-05 04:46:00,1146,1048,2194,0.0284,3176,success,search
7125,107,Sales,Research,Anthropic,claude-3-opus,EU,2024-09-08 02:07:00,852,429,1281,0.0296,1695,success,chat
7126,320,Sales,Research,OpenAI,gpt-4o-mini,US,2024-08-26 00:50:00,166,412,578,0.0188,1950,success,chat
7127,387,Finance,Product,Google,gemini-flash,Asia,2024-05-07 07:32:00,922,682,1604,0.0541,2217,success,summarization
7128,63,Operations,Analytics,Anthropic,claude-3-haiku,Asia,2024-06-24 16:02:00,573,326,899,0.0356,3236,success,chat
7129,411,Sales,Research,OpenAI,gpt-4o-mini,Asia,2024-05-03 17:17:00,227,1061,1288,0.0434,884,success,summarization
7130,379,Sales,Data Engineering,Google,gemini-pro,US,2024-08-14 23:52:00,941,636,1577,0.0751,3286,success,analysis
7131,431,HR,Research,Anthropic,claude-3-haiku,US,2024-10-02 00:05:00,648,853,1501,0.0173,1221,success,analysis
7132,155,HR,Analytics,OpenAI,gpt-4o-mini,Asia,2024-03-01 21:47:00,68,342,410,0.0096,2704,success,analysis
7133,377,Finance,Analytics,Anthropic,claude-3-opus,US,2024-06-23 03:36:00,494,260,754,0.0269,3158,success,summarization
7134,110,Finance,Support,Google,gemini-flash,US,2024-11-06 17:28:00,408,73,481,0.0055,3024,success,coding
7135,271,HR,Support,Meta,llama-3-70b,US,2024-02-02 15:43:00,1184,252,1436,0.0199,1388,success,summarization
7136,350,HR,Product,Meta,llama-3-70b,US,2024-04-12 13:27:00,261,276,537,0.0109,920,success,chat
7137,104,Operations,Research,Google,gemini-flash,EU,2024-09-07 11:26:00,121,324,445,0.0125,1264,success,analysis
7138,398,Finance,Research,Google,gemini-flash,EU,2024-11-12 06:42:00,666,269,935,0.0137,1539,success,chat
7139,78,IT,Analytics,Meta,llama-3-70b,Asia,2024-01-19 13:40:00,972,821,1793,0.0789,2169,success,analysis
7140,353,IT,Research,Anthropic,claude-3-opus,US,2024-07-07 03:15:00,862,933,1795,0.0343,931,success,analysis
7141,361,IT,Research,Google,gemini-pro,US,2024-03-05 19:42:00,1444,1074,2518,0.0856,843,success,search
7142,213,HR,Product,Google,gemini-flash,EU,2024-09-19 15:47:00,862,209,1071,0.0376,1750,success,coding
7143,285,IT,Analytics,Meta,llama-3-70b,US,2024-05-13 08:48:00,579,56,635,0.0093,2585,success,search
7144,102,Sales,Research,Google,gemini-pro,US,2024-05-16 15:00:00,710,678,1388,0.047,1322,success,summarization
7145,224,HR,Data Engineering,Meta,llama-3-8b,Asia,2024-02-16 10:55:00,528,632,1160,0.0232,2125,success,chat
7146,4,IT,Research,Anthropic,claude-3-haiku,US,2024-11-20 04:26:00,566,945,1511,0.0458,1237,success,search
7147,196,IT,Research,Anthropic,claude-3-haiku,EU,2024-08-30 13:51:00,1257,788,2045,0.0525,2600,success,search
7148,128,Sales,Support,Anthropic,claude-3-opus,EU,2024-09-09 17:15:00,1479,1180,2659,0.0435,747,success,summarization
7149,463,Finance,Analytics,Anthropic,claude-3-opus,Asia,2024-04-02 22:19:00,884,954,1838,0.0383,1647,success,coding
7150,1,Finance,Data Engineering,OpenAI,gpt-4o,EU,2024-07-09 13:54:00,1317,593,1910,0.0701,613,success,coding
7151,324,HR,Research,Google,gemini-pro,Asia,2024-07-29 02:17:00,1312,1108,2420,0.0513,1571,success,chat
7152,341,HR,Data Engineering,Meta,llama-3-8b,Asia,2024-11-05 10:31:00,387,937,1324,0.0498,3181,success,coding
7153,198,HR,Support,Google,gemini-pro,EU,2024-01-27 03:42:00,1177,374,1551,0.0524,982,success,coding
7154,14,Operations,Support,Google,gemini-flash,EU,2024-09-13 07:09:00,1087,901,1988,0.0562,556,success,analysis
7155,110,Finance,Research,OpenAI,gpt-4o-mini,EU,2024-11-10 23:25:00,799,395,1194,0.033,2629,success,analysis
7156,55,IT,Analytics,Google,gemini-flash,EU,2024-10-29 08:28:00,1068,435,1503,0.0506,943,success,chat
7157,103,Sales,Analytics,OpenAI,gpt-4o,Asia,2024-06-04 08:21:00,810,285,1095,0.0467,3093,success,analysis
7158,321,Finance,Analytics,OpenAI,gpt-4o,Asia,2024-09-03 07:21:00,1011,842,1853,0.0725,2895,success,search
7159,46,Finance,Analytics,Meta,llama-3-70b,EU,2024-04-09 07:43:00,282,709,991,0.0431,3216,success,coding
7160,404,Sales,Research,Google,gemini-pro,EU,2024-04-29 14:53:00,962,710,1672,0.0601,434,success,coding
7161,260,Operations,Support,Anthropic,claude-3-opus,EU,2024-03-23 20:38:00,1237,285,1522,0.0542,3088,success,coding
7162,170,HR,Support,Meta,llama-3-8b,EU,2024-07-13 04:25:00,995,1141,2136,0.0335,1694,success,analysis
7163,17,Sales,Product,Meta,llama-3-70b,EU,2024-12-25 12:46:00,1331,158,1489,0.0226,889,success,summarization
7164,116,Operations,Analytics,OpenAI,gpt-4o,Asia,2024-03-14 02:56:00,748,1038,1786,0.0375,937,success,search
7165,227,IT,Data Engineering,Google,gemini-pro,EU,2024-10-13 08:26:00,820,907,1727,0.0343,2996,success,coding
7166,407,HR,Research,Google,gemini-flash,EU,2024-05-31 04:28:00,226,975,1201,0.0193,134,success,analysis
7167,19,Operations,Data Engineering,Google,gemini-flash,Asia,2024-09-05 11:20:00,867,39,906,0.0364,1837,success,analysis
7168,96,Sales,Product,Anthropic,claude-3-opus,US,2024-03-13 23:03:00,144,605,749,0.0352,1343,success,search
7169,246,HR,Research,Meta,llama-3-8b,US,2024-12-07 17:33:00,914,698,1612,0.0643,949,success,search
7170,370,Operations,Product,Anthropic,claude-3-opus,US,2024-08-28 02:29:00,933,112,1045,0.02,3276,success,coding
7171,88,Marketing,Data Engineering,Anthropic,claude-3-haiku,US,2024-11-11 17:32:00,798,659,1457,0.0287,2749,success,search
7172,272,Operations,Research,OpenAI,gpt-3.5-turbo,US,2024-11-13 22:36:00,1156,870,2026,0.0352,447,success,search
7173,149,Sales,Data Engineering,Anthropic,claude-3-haiku,Asia,2024-03-19 19:32:00,380,639,1019,0.046,668,success,search
7174,361,Sales,Research,OpenAI,gpt-3.5-turbo,Asia,2024-07-17 16:47:00,438,1000,1438,0.0254,1864,error,summarization
7175,493,Finance,Support,Anthropic,claude-3-opus,Asia,2024-01-27 07:11:00,331,1048,1379,0.0584,115,success,analysis
7176,30,Marketing,Research,Google,gemini-flash,EU,2024-10-15 16:31:00,617,1167,1784,0.0399,1713,success,chat
7177,30,Finance,Research,Google,gemini-flash,US,2024-01-25 22:44:00,713,1028,1741,0.0799,1554,success,summarization
7178,488,IT,Product,Google,gemini-flash,Asia,2024-09-25 16:20:00,1005,689,1694,0.0789,424,success,search
7179,453,Marketing,Analytics,Meta,llama-3-70b,EU,2024-02-13 05:36:00,1371,210,1581,0.0448,2271,success,analysis
7180,367,Marketing,Research,Anthropic,claude-3-haiku,Asia,2024-05-30 13:08:00,315,57,372,0.0115,531,success,summarization
7181,52,Operations,Research,Anthropic,claude-3-haiku,Asia,2024-09-04 12:24:00,943,1088,2031,0.0767,1185,success,analysis
7182,279,IT,Analytics,Meta,llama-3-8b,Asia,2024-02-10 01:46:00,165,76,241,0.0034,200,success,coding
7183,375,HR,Data Engineering,Google,gemini-flash,EU,2024-08-28 18:54:00,156,1012,1168,0.0461,2506,success,search
7184,378,Sales,Support,Anthropic,claude-3-haiku,EU,2024-05-28 09:50:00,849,1055,1904,0.0358,2003,success,chat
7185,221,Finance,Analytics,Meta,llama-3-70b,EU,2024-05-01 15:43:00,1345,1197,2542,0.1188,2751,success,chat
7186,136,HR,Data Engineering,OpenAI,gpt-4o,EU,2024-01-04 13:32:00,615,945,1560,0.0443,1337,success,coding
7187,212,Marketing,Research,OpenAI,gpt-3.5-turbo,US,2024-03-25 01:22:00,297,1106,1403,0.0199,136,success,search
7188,207,HR,Analytics,Meta,llama-3-70b,EU,2024-09-10 21:14:00,1029,113,1142,0.0399,1465,success,analysis
7189,329,Marketing,Support,OpenAI,gpt-3.5-turbo,Asia,2024-04-27 15:14:00,599,744,1343,0.0589,3299,success,chat
7190,426,IT,Research,Anthropic,claude-3-opus,US,2024-10-26 23:01:00,201,1091,1292,0.0157,2312,success,coding
7191,96,Finance,Research,Meta,llama-3-8b,Asia,2024-05-09 20:07:00,261,555,816,0.0153,3323,success,coding
7192,167,Finance,Data Engineering,Meta,llama-3-8b,Asia,2024-04-02 02:37:00,1062,551,1613,0.0391,1139,success,chat
7193,382,Sales,Analytics,Meta,llama-3-70b,EU,2024-04-10 15:46:00,657,47,704,0.0117,1819,success,chat
7194,129,Sales,Product,Meta,llama-3-70b,Asia,2024-11-25 06:50:00,1318,1007,2325,0.0288,742,success,coding
7195,72,Marketing,Data Engineering,Anthropic,claude-3-opus,US,2024-03-15 08:26:00,850,484,1334,0.0228,2718,success,search
7196,149,HR,Product,Google,gemini-pro,EU,2024-04-26 04:34:00,1063,1140,2203,0.0537,2236,success,chat
7197,250,IT,Analytics,OpenAI,gpt-3.5-turbo,US,2024-01-12 03:30:00,872,35,907,0.0273,183,success,summarization
7198,187,HR,Analytics,Anthropic,claude-3-opus,Asia,2024-02-24 11:14:00,1489,1125,2614,0.054,2319,success,analysis
7199,75,Operations,Support,Anthropic,claude-3-haiku,US,2024-04-08 12:06:00,322,559,881,0.0423,3253,success,analysis
7200,422,Finance,Product,Meta,llama-3-70b,Asia,2024-10-10 11:05:00,478,876,1354,0.0245,486,success,search
7201,271,Operations,Support,OpenAI,gpt-4o-mini,EU,2024-12-01 12:20:00,412,97,509,0.0202,1655,success,chat
7202,374,Finance,Product,Google,gemini-flash,US,2024-03-24 15:21:00,1206,325,1531,0.0247,2180,success,analysis
7203,281,Finance,Support,Meta,llama-3-70b,US,2024-09-02 03:38:00,81,584,665,0.0329,404,success,coding
7204,221,HR,Product,Anthropic,claude-3-haiku,EU,2024-05-18 23:14:00,1181,125,1306,0.0198,329,success,analysis
7205,263,Marketing,Research,Google,gemini-pro,US,2024-06-14 03:39:00,407,431,838,0.0404,370,success,search
7206,330,Finance,Support,Meta,llama-3-8b,EU,2024-03-04 06:53:00,411,557,968,0.036,639,success,coding
7207,314,Finance,Analytics,Meta,llama-3-8b,Asia,2024-01-22 08:59:00,644,862,1506,0.0552,2642,success,search
7208,23,Operations,Data Engineering,Google,gemini-flash,US,2024-10-04 10:07:00,539,262,801,0.0291,1129,success,chat
7209,273,Operations,Product,Meta,llama-3-70b,EU,2024-10-18 22:55:00,713,273,986,0.049,2705,success,coding
7210,369,Operations,Support,Meta,llama-3-8b,EU,2024-08-24 12:39:00,124,312,436,0.0144,186,success,chat
7211,7,Sales,Support,Google,gemini-pro,US,2024-06-06 12:45:00,979,189,1168,0.0164,2229,success,chat
7212,183,Operations,Support,Meta,llama-3-8b,Asia,2024-06-03 04:10:00,231,899,1130,0.0138,577,success,search
7213,73,HR,Product,Meta,llama-3-8b,EU,2024-06-10 01:51:00,1387,203,1590,0.0159,2060,success,coding
7214,333,Marketing,Data Engineering,Meta,llama-3-70b,EU,2024-08-02 05:31:00,563,631,1194,0.0268,2018,success,summarization
7215,447,HR,Analytics,OpenAI,gpt-4o-mini,US,2024-08-23 12:57:00,404,876,1280,0.0564,1202,success,analysis
7216,414,Finance,Research,Meta,llama-3-70b,EU,2024-05-28 19:39:00,1081,1076,2157,0.0748,642,error,search
7217,22,HR,Analytics,OpenAI,gpt-4o-mini,US,2024-12-28 05:32:00,731,671,1402,0.0487,768,success,coding
7218,330,Operations,Research,OpenAI,gpt-4o,Asia,2024-01-13 00:38:00,1476,998,2474,0.1184,1280,success,analysis
7219,136,IT,Data Engineering,Meta,llama-3-70b,Asia,2024-08-04 16:46:00,1095,931,2026,0.0352,3335,success,summarization
7220,320,Finance,Analytics,Google,gemini-flash,US,2024-07-09 10:02:00,301,234,535,0.0261,3413,success,summarization
7221,472,Finance,Product,Meta,llama-3-8b,EU,2024-11-11 15:57:00,840,1114,1954,0.024,1425,success,summarization
7222,30,IT,Product,Anthropic,claude-3-haiku,Asia,2024-10-08 08:50:00,443,1050,1493,0.0519,1382,success,coding
7223,57,Marketing,Analytics,Anthropic,claude-3-opus,Asia,2024-04-06 13:12:00,579,1088,1667,0.0478,1372,success,coding
7224,237,Marketing,Product,Anthropic,claude-3-opus,US,2024-12-18 09:38:00,1378,551,1929,0.0952,460,success,summarization
7225,226,Sales,Product,OpenAI,gpt-3.5-turbo,US,2024-07-25 03:48:00,283,252,535,0.026,1221,success,search
7226,280,HR,Analytics,OpenAI,gpt-3.5-turbo,EU,2024-11-03 15:11:00,885,518,1403,0.0517,1457,success,chat
7227,153,Operations,Analytics,OpenAI,gpt-4o-mini,US,2024-08-25 14:09:00,561,1042,1603,0.0648,1471,success,search
7228,439,Marketing,Product,Google,gemini-flash,Asia,2024-11-29 19:27:00,501,1172,1673,0.0755,831,success,coding
7229,395,Marketing,Research,Meta,llama-3-8b,US,2024-10-03 23:19:00,804,658,1462,0.0361,3213,success,search
7230,87,Operations,Research,Anthropic,claude-3-opus,Asia,2024-04-25 01:40:00,296,934,1230,0.0594,1736,success,coding
7231,38,Sales,Data Engineering,Meta,llama-3-8b,US,2024-08-31 22:20:00,914,113,1027,0.0168,2198,success,search
7232,465,Sales,Analytics,OpenAI,gpt-4o-mini,US,2024-07-26 23:16:00,820,1010,1830,0.0662,3394,success,coding
7233,173,Marketing,Support,Anthropic,claude-3-opus,US,2024-01-18 20:27:00,468,116,584,0.0122,2458,success,coding
7234,62,Sales,Research,Google,gemini-pro,Asia,2024-03-11 21:35:00,1395,969,2364,0.0275,295,success,chat
7235,52,Marketing,Product,Google,gemini-pro,US,2024-05-29 00:33:00,1098,591,1689,0.0488,3466,success,analysis
7236,457,Operations,Data Engineering,Google,gemini-flash,US,2024-09-18 16:31:00,893,69,962,0.0311,2875,success,search
7237,106,Operations,Analytics,OpenAI,gpt-4o,US,2024-12-27 23:52:00,927,817,1744,0.0251,1592,success,search
7238,438,Sales,Product,Anthropic,claude-3-opus,Asia,2024-12-06 15:02:00,265,806,1071,0.0442,513,success,search
7239,109,Sales,Support,Anthropic,claude-3-haiku,US,2024-08-01 09:24:00,259,1111,1370,0.0372,2285,success,search
7240,198,Sales,Product,Google,gemini-pro,EU,2024-07-05 05:14:00,687,498,1185,0.0346,1512,success,chat
7241,238,HR,Product,Meta,llama-3-8b,EU,2024-04-23 00:44:00,251,221,472,0.0126,426,success,summarization
7242,468,Sales,Analytics,OpenAI,gpt-4o-mini,EU,2024-08-05 13:14:00,693,386,1079,0.0235,1407,success,search
7243,188,Sales,Product,OpenAI,gpt-3.5-turbo,US,2024-02-27 14:59:00,557,135,692,0.0091,294,success,search
7244,487,Marketing,Analytics,OpenAI,gpt-4o,Asia,2024-03-28 02:51:00,96,1038,1134,0.0171,1701,success,coding
7245,178,Sales,Data Engineering,Meta,llama-3-70b,US,2024-11-14 22:50:00,896,738,1634,0.0694,2759,success,analysis
7246,219,Finance,Analytics,Anthropic,claude-3-opus,Asia,2024-11-27 00:13:00,164,709,873,0.0129,3336,success,analysis
7247,169,Marketing,Research,Meta,llama-3-8b,EU,2024-11-17 03:20:00,246,430,676,0.031,2896,success,coding
7248,230,Finance,Data Engineering,OpenAI,gpt-3.5-turbo,Asia,2024-04-13 11:05:00,125,316,441,0.0182,960,success,analysis
7249,414,Marketing,Product,Meta,llama-3-8b,US,2024-06-04 04:15:00,343,838,1181,0.0573,2059,success,search
7250,317,HR,Analytics,Anthropic,claude-3-opus,Asia,2024-03-24 11:49:00,480,1149,1629,0.0596,2318,success,chat
7251,20,Finance,Support,Anthropic,claude-3-opus,Asia,2024-01-11 03:45:00,593,1018,1611,0.0701,1122,success,summarization
7252,410,Operations,Research,Meta,llama-3-8b,US,2024-10-26 05:24:00,288,740,1028,0.0133,1212,success,summarization
7253,300,IT,Research,Google,gemini-pro,Asia,2024-04-03 15:56:00,762,671,1433,0.0524,2337,success,chat
7254,117,Sales,Research,Meta,llama-3-70b,US,2024-08-17 05:53:00,1488,1044,2532,0.0724,2121,success,coding
7255,14,Marketing,Product,Anthropic,claude-3-opus,EU,2024-11-11 19:56:00,938,1088,2026,0.0786,2869,success,chat
7256,203,IT,Analytics,Anthropic,claude-3-haiku,US,2024-02-12 17:51:00,586,876,1462,0.0342,3143,success,search
7257,130,Finance,Data Engineering,OpenAI,gpt-4o,Asia,2024-09-05 06:22:00,1174,943,2117,0.0707,2459,success,chat
7258,217,Sales,Research,OpenAI,gpt-4o,Asia,2024-02-08 17:23:00,1483,820,2303,0.0413,1524,success,analysis
7259,14,IT,Analytics,OpenAI,gpt-4o-mini,US,2024-07-01 00:45:00,747,56,803,0.0272,2569,success,chat
7260,55,Sales,Support,Meta,llama-3-8b,Asia,2024-07-16 02:31:00,550,937,1487,0.0281,1447,success,analysis
7261,400,Marketing,Support,OpenAI,gpt-3.5-turbo,Asia,2024-06-14 21:11:00,334,1142,1476,0.0513,2645,success,summarization
7262,123,IT,Product,OpenAI,gpt-4o-mini,EU,2024-03-10 05:39:00,194,977,1171,0.0329,1079,success,summarization
7263,310,IT,Data Engineering,Anthropic,claude-3-opus,Asia,2024-12-07 04:13:00,1240,1158,2398,0.1112,1873,success,chat
7264,285,Sales,Analytics,Anthropic,claude-3-opus,Asia,2024-06-16 03:38:00,131,123,254,0.0115,442,success,search
7265,401,Operations,Product,Meta,llama-3-8b,Asia,2024-01-10 04:36:00,410,1119,1529,0.0292,2576,success,analysis
7266,1,Finance,Analytics,Meta,llama-3-8b,Asia,2024-04-29 20:45:00,220,607,827,0.0309,1157,success,coding
7267,116,Marketing,Analytics,OpenAI,gpt-4o,Asia,2024-05-05 18:08:00,200,931,1131,0.0364,849,success,search
7268,491,Operations,Research,Meta,llama-3-70b,Asia,2024-08-03 05:21:00,844,48,892,0.0405,470,success,chat
7269,245,Sales,Product,Meta,llama-3-8b,Asia,2024-04-16 19:29:00,866,36,902,0.0323,1788,success,chat
7270,169,Finance,Research,Meta,llama-3-8b,Asia,2024-01-16 12:04:00,1323,1168,2491,0.0798,2721,error,analysis
7271,311,IT,Product,OpenAI,gpt-3.5-turbo,Asia,2024-06-13 15:00:00,1215,117,1332,0.0227,580,success,search
7272,257,HR,Analytics,Google,gemini-flash,US,2024-09-22 01:53:00,573,240,813,0.0247,1320,success,search
7273,221,Marketing,Support,OpenAI,gpt-3.5-turbo,Asia,2024-11-18 19:07:00,284,216,500,0.0086,3461,success,analysis
7274,424,Marketing,Product,Anthropic,claude-3-haiku,US,2024-10-09 08:24:00,546,216,762,0.019,1734,success,analysis
7275,68,IT,Research,Anthropic,claude-3-haiku,Asia,2024-01-23 13:00:00,1318,342,1660,0.0634,121,success,coding
7276,29,Sales,Research,Anthropic,claude-3-opus,Asia,2024-03-17 21:24:00,441,1118,1559,0.0301,828,success,analysis
7277,475,Sales,Support,Anthropic,claude-3-haiku,US,2024-07-05 11:32:00,617,929,1546,0.0564,299,success,chat
7278,44,HR,Product,OpenAI,gpt-4o-mini,US,2024-12-28 23:17:00,227,960,1187,0.0415,1585,success,chat
7279,171,Marketing,Support,Anthropic,claude-3-opus,Asia,2024-10-20 23:55:00,217,316,533,0.0123,685,success,coding
7280,325,Operations,Data Engineering,Google,gemini-pro,US,2024-08-02 11:33:00,232,45,277,0.0061,3034,success,chat
7281,181,Operations,Support,OpenAI,gpt-4o-mini,US,2024-01-21 19:25:00,159,335,494,0.0056,2990,success,search
7282,436,Marketing,Product,OpenAI,gpt-4o-mini,EU,2024-09-30 17:19:00,1346,390,1736,0.0279,2803,error,search
7283,418,Finance,Analytics,Google,gemini-flash,Asia,2024-06-05 21:27:00,1173,1143,2316,0.0996,3410,success,chat
7284,56,Operations,Analytics,Meta,llama-3-8b,EU,2024-11-28 11:36:00,773,1134,1907,0.0633,2227,success,chat
7285,292,IT,Research,OpenAI,gpt-4o,EU,2024-07-21 14:58:00,228,590,818,0.0331,1909,error,summarization
7286,63,IT,Research,OpenAI,gpt-3.5-turbo,EU,2024-03-10 06:28:00,934,320,1254,0.0476,2911,success,summarization
7287,169,Marketing,Analytics,Meta,llama-3-8b,US,2024-01-14 01:40:00,643,977,1620,0.0303,480,success,summarization
7288,149,Operations,Analytics,OpenAI,gpt-3.5-turbo,Asia,2024-05-19 15:18:00,359,1109,1468,0.0316,1265,success,search
7289,53,IT,Data Engineering,Meta,llama-3-8b,US,2024-05-12 20:02:00,1449,255,1704,0.0239,2242,success,summarization
7290,339,Finance,Research,Meta,llama-3-8b,EU,2024-01-21 14:10:00,1249,673,1922,0.0252,2050,success,chat
7291,213,HR,Data Engineering,Google,gemini-pro,Asia,2024-02-04 08:21:00,508,930,1438,0.0565,1454,success,chat
7292,346,Sales,Product,Anthropic,claude-3-opus,Asia,2024-05-19 05:04:00,394,605,999,0.0201,1042,success,search
7293,29,Finance,Research,OpenAI,gpt-4o-mini,US,2024-12-27 03:57:00,1321,354,1675,0.0778,393,success,search
7294,158,Finance,Analytics,Meta,llama-3-70b,Asia,2024-06-24 02:01:00,573,879,1452,0.0669,1210,success,analysis
7295,4,Marketing,Data Engineering,Google,gemini-pro,US,2024-06-29 01:29:00,235,373,608,0.0291,2888,success,analysis
7296,13,HR,Data Engineering,Anthropic,claude-3-haiku,EU,2024-01-12 13:48:00,618,979,1597,0.0562,2163,success,search
7297,322,Marketing,Research,OpenAI,gpt-4o-mini,EU,2024-04-17 19:27:00,249,338,587,0.0224,3452,success,analysis
7298,94,Sales,Product,Meta,llama-3-8b,US,2024-02-03 19:38:00,1231,288,1519,0.0717,2572,success,search
7299,351,Finance,Product,Meta,llama-3-70b,Asia,2024-07-16 12:09:00,828,1074,1902,0.088,3067,success,analysis
7300,112,IT,Data Engineering,Anthropic,claude-3-opus,US,2024-03-22 03:11:00,399,990,1389,0.0591,555,success,search
